#X	Y	log2	log10
659279	11	3.45943	1.04139
659299	10	3.32193	1
659317	11	3.45943	1.04139
659327	13	3.70044	1.11394
659333	9	3.16993	0.954243
659353	10	3.32193	1
659371	11	3.45943	1.04139
659419	12	3.58496	1.07918
659423	13	3.70044	1.11394
659437	12	3.58496	1.07918
659453	13	3.70044	1.11394
659467	6	2.58496	0.778151
659473	5	2.32193	0.69897
659497	6	2.58496	0.778151
659501	7	2.80735	0.845098
659513	7	2.80735	0.845098
659521	5	2.32193	0.69897
659531	7	2.80735	0.845098
659539	7	2.80735	0.845098
659563	8	3	0.90309
659569	7	2.80735	0.845098
659591	7	2.80735	0.845098
659597	7	2.80735	0.845098
659609	7	2.80735	0.845098
659611	8	3	0.90309
659621	7	2.80735	0.845098
659629	8	3	0.90309
659639	9	3.16993	0.954243
659653	7	2.80735	0.845098
659657	7	2.80735	0.845098
659669	8	3	0.90309
659671	9	3.16993	0.954243
659689	8	3	0.90309
659693	9	3.16993	0.954243
659713	5	2.32193	0.69897
659723	7	2.80735	0.845098
659741	8	3	0.90309
659759	9	3.16993	0.954243
659761	7	2.80735	0.845098
659783	8	3	0.90309
659819	9	3.16993	0.954243
659831	10	3.32193	1
659843	7	2.80735	0.845098
659849	7	2.80735	0.845098
659863	9	3.16993	0.954243
659873	7	2.80735	0.845098
659881	8	3	0.90309
659899	10	3.32193	1
659917	9	3.16993	0.954243
659941	9	3.16993	0.954243
659947	10	3.32193	1
659951	11	3.45943	1.04139
659963	11	3.45943	1.04139
659983	8	3	0.90309
659999	9	3.16993	0.954243
660001	6	2.58496	0.778151
660013	8	3	0.90309
660029	9	3.16993	0.954243
660047	9	3.16993	0.954243
660053	8	3	0.90309
660061	9	3.16993	0.954243
660067	8	3	0.90309
660071	9	3.16993	0.954243
660073	8	3	0.90309
660097	6	2.58496	0.778151
660103	8	3	0.90309
660119	9	3.16993	0.954243
660131	8	3	0.90309
660137	8	3	0.90309
660157	10	3.32193	1
660167	9	3.16993	0.954243
660181	9	3.16993	0.954243
660197	9	3.16993	0.954243
660199	10	3.32193	1
660217	10	3.32193	1
660227	7	2.80735	0.845098
660241	7	2.80735	0.845098
660251	9	3.16993	0.954243
660271	10	3.32193	1
660277	9	3.16993	0.954243
660281	9	3.16993	0.954243
660299	9	3.16993	0.954243
660329	9	3.16993	0.954243
660337	9	3.16993	0.954243
660347	11	3.45943	1.04139
660349	11	3.45943	1.04139
660367	10	3.32193	1
660377	9	3.16993	0.954243
660379	10	3.32193	1
660391	10	3.32193	1
660403	10	3.32193	1
660409	10	3.32193	1
660449	9	3.16993	0.954243
660493	7	2.80735	0.845098
660503	8	3	0.90309
660509	8	3	0.90309
660521	7	2.80735	0.845098
660529	7	2.80735	0.845098
660547	7	2.80735	0.845098
660557	8	3	0.90309
660559	9	3.16993	0.954243
660563	8	3	0.90309
660589	9	3.16993	0.954243
660593	8	3	0.90309
660599	10	3.32193	1
660601	9	3.16993	0.954243
660607	11	3.45943	1.04139
660617	7	2.80735	0.845098
660619	8	3	0.90309
660643	8	3	0.90309
660659	9	3.16993	0.954243
660661	9	3.16993	0.954243
660683	9	3.16993	0.954243
660719	11	3.45943	1.04139
660727	11	3.45943	1.04139
660731	11	3.45943	1.04139
660733	11	3.45943	1.04139
660757	8	3	0.90309
660769	7	2.80735	0.845098
660787	9	3.16993	0.954243
660791	10	3.32193	1
660799	11	3.45943	1.04139
660809	8	3	0.90309
660811	9	3.16993	0.954243
660817	8	3	0.90309
660833	8	3	0.90309
660851	10	3.32193	1
660853	10	3.32193	1
660887	10	3.32193	1
660893	10	3.32193	1
660899	9	3.16993	0.954243
660901	9	3.16993	0.954243
660917	10	3.32193	1
660923	11	3.45943	1.04139
660941	10	3.32193	1
660949	10	3.32193	1
660973	11	3.45943	1.04139
660983	12	3.58496	1.07918
661009	7	2.80735	0.845098
661019	9	3.16993	0.954243
661027	8	3	0.90309
661049	9	3.16993	0.954243
661061	8	3	0.90309
661091	9	3.16993	0.954243
661093	9	3.16993	0.954243
661097	9	3.16993	0.954243
661099	10	3.32193	1
661103	11	3.45943	1.04139
661109	10	3.32193	1
661117	11	3.45943	1.04139
661121	7	2.80735	0.845098
661139	9	3.16993	0.954243
661183	12	3.58496	1.07918
661187	9	3.16993	0.954243
661189	9	3.16993	0.954243
661201	9	3.16993	0.954243
661217	9	3.16993	0.954243
661231	12	3.58496	1.07918
661237	11	3.45943	1.04139
661253	8	3	0.90309
661259	9	3.16993	0.954243
661267	9	3.16993	0.954243
661321	9	3.16993	0.954243
661327	11	3.45943	1.04139
661343	12	3.58496	1.07918
661361	10	3.32193	1
661373	12	3.58496	1.07918
661393	9	3.16993	0.954243
661417	10	3.32193	1
661421	11	3.45943	1.04139
661439	13	3.70044	1.11394
661459	11	3.45943	1.04139
661477	11	3.45943	1.04139
661481	11	3.45943	1.04139
661483	12	3.58496	1.07918
661513	6	2.58496	0.778151
661517	7	2.80735	0.845098
661541	7	2.80735	0.845098
661547	8	3	0.90309
661553	7	2.80735	0.845098
661603	8	3	0.90309
661607	9	3.16993	0.954243
661613	9	3.16993	0.954243
661621	9	3.16993	0.954243
661663	10	3.32193	1
661673	8	3	0.90309
661679	10	3.32193	1
661697	7	2.80735	0.845098
661721	9	3.16993	0.954243
661741	10	3.32193	1
661769	7	2.80735	0.845098
661777	7	2.80735	0.845098
661823	11	3.45943	1.04139
661849	9	3.16993	0.954243
661873	9	3.16993	0.954243
661877	10	3.32193	1
661879	11	3.45943	1.04139
661883	11	3.45943	1.04139
661889	7	2.80735	0.845098
661897	8	3	0.90309
661909	9	3.16993	0.954243
661931	10	3.32193	1
661939	10	3.32193	1
661949	11	3.45943	1.04139
661951	12	3.58496	1.07918
661961	9	3.16993	0.954243
661987	10	3.32193	1
661993	10	3.32193	1
662003	11	3.45943	1.04139
662021	7	2.80735	0.845098
662029	8	3	0.90309
662047	10	3.32193	1
662059	9	3.16993	0.954243
662063	10	3.32193	1
662083	8	3	0.90309
662107	10	3.32193	1
662111	11	3.45943	1.04139
662141	11	3.45943	1.04139
662143	12	3.58496	1.07918
662149	8	3	0.90309
662177	8	3	0.90309
662203	11	3.45943	1.04139
662227	10	3.32193	1
662231	11	3.45943	1.04139
662251	11	3.45943	1.04139
662261	11	3.45943	1.04139
662267	12	3.58496	1.07918
662281	8	3	0.90309
662287	10	3.32193	1
662309	9	3.16993	0.954243
662323	10	3.32193	1
662327	11	3.45943	1.04139
662339	9	3.16993	0.954243
662351	11	3.45943	1.04139
662353	9	3.16993	0.954243
662357	10	3.32193	1
662369	9	3.16993	0.954243
662401	8	3	0.90309
662407	10	3.32193	1
662443	11	3.45943	1.04139
662449	10	3.32193	1
662477	11	3.45943	1.04139
662483	11	3.45943	1.04139
662491	12	3.58496	1.07918
662513	11	3.45943	1.04139
662527	14	3.80735	1.14613
662531	7	2.80735	0.845098
662537	7	2.80735	0.845098
662539	8	3	0.90309
662551	9	3.16993	0.954243
662567	9	3.16993	0.954243
662591	11	3.45943	1.04139
662617	9	3.16993	0.954243
662639	11	3.45943	1.04139
662647	11	3.45943	1.04139
662657	7	2.80735	0.845098
662671	10	3.32193	1
662681	9	3.16993	0.954243
662689	8	3	0.90309
662693	9	3.16993	0.954243
662713	10	3.32193	1
662719	12	3.58496	1.07918
662743	11	3.45943	1.04139
662771	11	3.45943	1.04139
662773	11	3.45943	1.04139
662789	8	3	0.90309
662797	9	3.16993	0.954243
662819	9	3.16993	0.954243
662833	9	3.16993	0.954243
662839	11	3.45943	1.04139
662843	11	3.45943	1.04139
662867	10	3.32193	1
662897	10	3.32193	1
662899	11	3.45943	1.04139
662917	9	3.16993	0.954243
662939	11	3.45943	1.04139
662941	11	3.45943	1.04139
662947	10	3.32193	1
662951	11	3.45943	1.04139
662953	10	3.32193	1
662957	11	3.45943	1.04139
662999	12	3.58496	1.07918
663001	11	3.45943	1.04139
663007	13	3.70044	1.11394
663031	13	3.70044	1.11394
663037	13	3.70044	1.11394
663049	8	3	0.90309
663053	9	3.16993	0.954243
663071	11	3.45943	1.04139
663097	10	3.32193	1
663127	11	3.45943	1.04139
663149	11	3.45943	1.04139
663161	11	3.45943	1.04139
663163	12	3.58496	1.07918
663167	13	3.70044	1.11394
663191	11	3.45943	1.04139
663203	10	3.32193	1
663209	10	3.32193	1
663239	11	3.45943	1.04139
663241	10	3.32193	1
663263	13	3.70044	1.11394
663269	11	3.45943	1.04139
663281	11	3.45943	1.04139
663283	12	3.58496	1.07918
663301	9	3.16993	0.954243
663319	11	3.45943	1.04139
663331	10	3.32193	1
663349	11	3.45943	1.04139
663359	13	3.70044	1.11394
663371	11	3.45943	1.04139
663407	13	3.70044	1.11394
663409	11	3.45943	1.04139
663437	11	3.45943	1.04139
663463	12	3.58496	1.07918
663517	13	3.70044	1.11394
663529	12	3.58496	1.07918
663539	13	3.70044	1.11394
663541	13	3.70044	1.11394
663547	14	3.80735	1.14613
663557	5	2.32193	0.69897
663563	6	2.58496	0.778151
663569	5	2.32193	0.69897
663571	6	2.58496	0.778151
663581	7	2.80735	0.845098
663583	8	3	0.90309
663587	6	2.58496	0.778151
663589	6	2.58496	0.778151
663599	8	3	0.90309
663601	6	2.58496	0.778151
663631	8	3	0.90309
663653	7	2.80735	0.845098
663659	8	3	0.90309
663661	8	3	0.90309
663683	6	2.58496	0.778151
663709	8	3	0.90309
663713	6	2.58496	0.778151
663737	8	3	0.90309
663763	8	3	0.90309
663787	9	3.16993	0.954243
663797	9	3.16993	0.954243
663821	7	2.80735	0.845098
663823	8	3	0.90309
663827	7	2.80735	0.845098
663853	8	3	0.90309
663857	7	2.80735	0.845098
663869	9	3.16993	0.954243
663881	7	2.80735	0.845098
663893	8	3	0.90309
663907	8	3	0.90309
663937	6	2.58496	0.778151
663959	9	3.16993	0.954243
663961	8	3	0.90309
663967	10	3.32193	1
663973	8	3	0.90309
663977	8	3	0.90309
663979	9	3.16993	0.954243
663983	10	3.32193	1
663991	10	3.32193	1
663997	10	3.32193	1
664009	8	3	0.90309
664019	9	3.16993	0.954243
664043	10	3.32193	1
664061	11	3.45943	1.04139
664067	6	2.58496	0.778151
664091	8	3	0.90309
664099	7	2.80735	0.845098
664109	8	3	0.90309
664117	8	3	0.90309
664121	8	3	0.90309
664123	9	3.16993	0.954243
664133	7	2.80735	0.845098
664141	8	3	0.90309
664151	9	3.16993	0.954243
664177	8	3	0.90309
664193	6	2.58496	0.778151
664199	8	3	0.90309
664211	8	3	0.90309
664243	9	3.16993	0.954243
664253	10	3.32193	1
664271	10	3.32193	1
664273	8	3	0.90309
664289	8	3	0.90309
664319	12	3.58496	1.07918
664331	8	3	0.90309
664357	8	3	0.90309
664369	8	3	0.90309
664379	10	3.32193	1
664381	10	3.32193	1
664403	9	3.16993	0.954243
664421	9	3.16993	0.954243
664427	10	3.32193	1
664441	10	3.32193	1
664459	9	3.16993	0.954243
664471	10	3.32193	1
664507	11	3.45943	1.04139
664511	12	3.58496	1.07918
664529	9	3.16993	0.954243
664537	10	3.32193	1
664549	10	3.32193	1
664561	10	3.32193	1
664571	12	3.58496	1.07918
664579	6	2.58496	0.778151
664583	7	2.80735	0.845098
664589	7	2.80735	0.845098
664597	7	2.80735	0.845098
664603	8	3	0.90309
664613	7	2.80735	0.845098
664619	8	3	0.90309
664621	8	3	0.90309
664633	8	3	0.90309
664661	8	3	0.90309
664663	9	3.16993	0.954243
664667	9	3.16993	0.954243
664669	9	3.16993	0.954243
664679	9	3.16993	0.954243
664687	10	3.32193	1
664691	9	3.16993	0.954243
664693	9	3.16993	0.954243
664711	8	3	0.90309
664739	8	3	0.90309
664757	9	3.16993	0.954243
664771	8	3	0.90309
664777	8	3	0.90309
664789	9	3.16993	0.954243
664793	9	3.16993	0.954243
664799	11	3.45943	1.04139
664843	8	3	0.90309
664847	9	3.16993	0.954243
664849	7	2.80735	0.845098
664879	10	3.32193	1
664891	10	3.32193	1
664933	9	3.16993	0.954243
664949	10	3.32193	1
664967	9	3.16993	0.954243
664973	9	3.16993	0.954243
664997	9	3.16993	0.954243
665011	10	3.32193	1
665017	10	3.32193	1
665029	9	3.16993	0.954243
665039	11	3.45943	1.04139
665047	11	3.45943	1.04139
665051	11	3.45943	1.04139
665053	11	3.45943	1.04139
665069	11	3.45943	1.04139
665089	6	2.58496	0.778151
665111	9	3.16993	0.954243
665113	8	3	0.90309
665117	9	3.16993	0.954243
665123	8	3	0.90309
665131	9	3.16993	0.954243
665141	9	3.16993	0.954243
665153	7	2.80735	0.845098
665177	9	3.16993	0.954243
665179	10	3.32193	1
665201	9	3.16993	0.954243
665207	11	3.45943	1.04139
665213	11	3.45943	1.04139
665221	8	3	0.90309
665233	8	3	0.90309
665239	10	3.32193	1
665251	9	3.16993	0.954243
665267	10	3.32193	1
665279	12	3.58496	1.07918
665293	10	3.32193	1
665299	10	3.32193	1
665303	11	3.45943	1.04139
665311	12	3.58496	1.07918
665351	9	3.16993	0.954243
665359	10	3.32193	1
665369	9	3.16993	0.954243
665381	9	3.16993	0.954243
665387	10	3.32193	1
665419	10	3.32193	1
665429	10	3.32193	1
665447	11	3.45943	1.04139
665479	10	3.32193	1
665501	11	3.45943	1.04139
665503	12	3.58496	1.07918
665507	10	3.32193	1
665527	12	3.58496	1.07918
665549	11	3.45943	1.04139
665557	11	3.45943	1.04139
665563	12	3.58496	1.07918
665569	10	3.32193	1
665573	11	3.45943	1.04139
665591	13	3.70044	1.11394
665603	6	2.58496	0.778151
665617	6	2.58496	0.778151
665629	8	3	0.90309
665633	6	2.58496	0.778151
665659	9	3.16993	0.954243
665677	8	3	0.90309
665713	8	3	0.90309
665719	10	3.32193	1
665723	10	3.32193	1
665747	8	3	0.90309
665761	7	2.80735	0.845098
665773	9	3.16993	0.954243
665783	10	3.32193	1
665789	10	3.32193	1
665801	8	3	0.90309
665803	9	3.16993	0.954243
665813	9	3.16993	0.954243
665843	10	3.32193	1
665857	6	2.58496	0.778151
665897	8	3	0.90309
665921	7	2.80735	0.845098
665923	8	3	0.90309
665947	10	3.32193	1
665953	8	3	0.90309
665981	11	3.45943	1.04139
665983	12	3.58496	1.07918
665993	8	3	0.90309
666013	10	3.32193	1
666019	9	3.16993	0.954243
666023	10	3.32193	1
666031	11	3.45943	1.04139
666041	10	3.32193	1
666067	10	3.32193	1
666073	10	3.32193	1
666079	12	3.58496	1.07918
666089	10	3.32193	1
666091	11	3.45943	1.04139
666109	12	3.58496	1.07918
666119	8	3	0.90309
666139	9	3.16993	0.954243
666143	10	3.32193	1
666167	10	3.32193	1
666173	10	3.32193	1
666187	9	3.16993	0.954243
666191	10	3.32193	1
666203	10	3.32193	1
666229	10	3.32193	1
666233	10	3.32193	1
666269	10	3.32193	1
666277	9	3.16993	0.954243
666301	11	3.45943	1.04139
666329	10	3.32193	1
666353	10	3.32193	1
666403	9	3.16993	0.954243
666427	11	3.45943	1.04139
666431	12	3.58496	1.07918
666433	8	3	0.90309
666437	9	3.16993	0.954243
666439	10	3.32193	1
666461	11	3.45943	1.04139
666467	10	3.32193	1
666493	12	3.58496	1.07918
666511	11	3.45943	1.04139
666527	12	3.58496	1.07918
666529	9	3.16993	0.954243
666541	11	3.45943	1.04139
666557	12	3.58496	1.07918
666559	13	3.70044	1.11394
666599	12	3.58496	1.07918
666607	13	3.70044	1.11394
666637	8	3	0.90309
666643	8	3	0.90309
666647	9	3.16993	0.954243
666649	8	3	0.90309
666667	9	3.16993	0.954243
666671	10	3.32193	1
666683	10	3.32193	1
666697	8	3	0.90309
666707	9	3.16993	0.954243
666727	10	3.32193	1
666733	10	3.32193	1
666737	9	3.16993	0.954243
666749	11	3.45943	1.04139
666751	12	3.58496	1.07918
666769	8	3	0.90309
666773	9	3.16993	0.954243
666811	11	3.45943	1.04139
666821	9	3.16993	0.954243
666823	10	3.32193	1
666829	10	3.32193	1
666857	10	3.32193	1
666871	12	3.58496	1.07918
666889	8	3	0.90309
666901	9	3.16993	0.954243
666929	9	3.16993	0.954243
666937	10	3.32193	1
666959	11	3.45943	1.04139
666979	10	3.32193	1
666983	11	3.45943	1.04139
666989	11	3.45943	1.04139
667013	9	3.16993	0.954243
667019	10	3.32193	1
667021	10	3.32193	1
667081	10	3.32193	1
667091	11	3.45943	1.04139
667103	13	3.70044	1.11394
667123	12	3.58496	1.07918
667127	13	3.70044	1.11394
667129	12	3.58496	1.07918
667141	8	3	0.90309
667171	9	3.16993	0.954243
667181	10	3.32193	1
667211	10	3.32193	1
667229	11	3.45943	1.04139
667241	10	3.32193	1
667243	11	3.45943	1.04139
667273	9	3.16993	0.954243
667283	10	3.32193	1
667309	11	3.45943	1.04139
667321	11	3.45943	1.04139
667333	10	3.32193	1
667351	12	3.58496	1.07918
667361	10	3.32193	1
667363	11	3.45943	1.04139
667367	12	3.58496	1.07918
667379	12	3.58496	1.07918
667417	10	3.32193	1
667421	11	3.45943	1.04139
667423	12	3.58496	1.07918
667427	10	3.32193	1
667441	10	3.32193	1
667463	11	3.45943	1.04139
667477	11	3.45943	1.04139
667487	13	3.70044	1.11394
667501	12	3.58496	1.07918
667507	12	3.58496	1.07918
667519	14	3.80735	1.14613
667531	11	3.45943	1.04139
667547	12	3.58496	1.07918
667549	12	3.58496	1.07918
667553	10	3.32193	1
667559	12	3.58496	1.07918
667561	11	3.45943	1.04139
667577	12	3.58496	1.07918
667631	14	3.80735	1.14613
667643	14	3.80735	1.14613
667649	5	2.32193	0.69897
667657	6	2.58496	0.778151
667673	7	2.80735	0.845098
667687	8	3	0.90309
667691	8	3	0.90309
667697	7	2.80735	0.845098
667699	8	3	0.90309
667727	9	3.16993	0.954243
667741	9	3.16993	0.954243
667753	8	3	0.90309
667769	9	3.16993	0.954243
667781	7	2.80735	0.845098
667801	8	3	0.90309
667817	8	3	0.90309
667819	9	3.16993	0.954243
667829	9	3.16993	0.954243
667837	10	3.32193	1
667859	9	3.16993	0.954243
667861	9	3.16993	0.954243
667867	10	3.32193	1
667883	10	3.32193	1
667903	12	3.58496	1.07918
667921	7	2.80735	0.845098
667949	9	3.16993	0.954243
667963	10	3.32193	1
667987	9	3.16993	0.954243
667991	10	3.32193	1
667999	11	3.45943	1.04139
668009	9	3.16993	0.954243
668029	11	3.45943	1.04139
668033	7	2.80735	0.845098
668047	10	3.32193	1
668051	9	3.16993	0.954243
668069	9	3.16993	0.954243
668089	10	3.32193	1
668093	11	3.45943	1.04139
668111	11	3.45943	1.04139
668141	11	3.45943	1.04139
668153	11	3.45943	1.04139
668159	13	3.70044	1.11394
668179	8	3	0.90309
668201	8	3	0.90309
668203	9	3.16993	0.954243
668209	8	3	0.90309
668221	10	3.32193	1
668243	9	3.16993	0.954243
668273	9	3.16993	0.954243
668303	10	3.32193	1
668347	11	3.45943	1.04139
668407	12	3.58496	1.07918
668417	7	2.80735	0.845098
668471	11	3.45943	1.04139
668509	11	3.45943	1.04139
668513	9	3.16993	0.954243
668527	12	3.58496	1.07918
668531	11	3.45943	1.04139
668533	11	3.45943	1.04139
668539	12	3.58496	1.07918
668543	13	3.70044	1.11394
668567	11	3.45943	1.04139
668579	10	3.32193	1
668581	10	3.32193	1
668599	12	3.58496	1.07918
668609	9	3.16993	0.954243
668611	10	3.32193	1
668617	10	3.32193	1
668623	12	3.58496	1.07918
668671	14	3.80735	1.14613
668677	7	2.80735	0.845098
668687	9	3.16993	0.954243
668699	9	3.16993	0.954243
668713	8	3	0.90309
668719	10	3.32193	1
668737	7	2.80735	0.845098
668741	8	3	0.90309
668747	9	3.16993	0.954243
668761	9	3.16993	0.954243
668791	11	3.45943	1.04139
668803	8	3	0.90309
668813	9	3.16993	0.954243
668821	9	3.16993	0.954243
668851	10	3.32193	1
668867	9	3.16993	0.954243
668869	9	3.16993	0.954243
668873	9	3.16993	0.954243
668879	11	3.45943	1.04139
668903	11	3.45943	1.04139
668929	7	2.80735	0.845098
668939	9	3.16993	0.954243
668947	9	3.16993	0.954243
668959	11	3.45943	1.04139
668963	9	3.16993	0.954243
668989	11	3.45943	1.04139
668999	10	3.32193	1
669023	12	3.58496	1.07918
669029	10	3.32193	1
669049	11	3.45943	1.04139
669077	10	3.32193	1
669089	9	3.16993	0.954243
669091	10	3.32193	1
669107	11	3.45943	1.04139
669113	11	3.45943	1.04139
669121	9	3.16993	0.954243
669127	11	3.45943	1.04139
669133	11	3.45943	1.04139
669167	13	3.70044	1.11394
669173	12	3.58496	1.07918
669181	13	3.70044	1.11394
669241	10	3.32193	1
669247	12	3.58496	1.07918
669271	11	3.45943	1.04139
669283	10	3.32193	1
669287	11	3.45943	1.04139
669289	10	3.32193	1
669301	11	3.45943	1.04139
669311	13	3.70044	1.11394
669329	9	3.16993	0.954243
669359	12	3.58496	1.07918
669371	12	3.58496	1.07918
669377	9	3.16993	0.954243
669379	10	3.32193	1
669391	12	3.58496	1.07918
669401	11	3.45943	1.04139
669413	11	3.45943	1.04139
669419	12	3.58496	1.07918
669433	12	3.58496	1.07918
669437	13	3.70044	1.11394
669451	10	3.32193	1
669463	11	3.45943	1.04139
669479	11	3.45943	1.04139
669481	10	3.32193	1
669527	12	3.58496	1.07918
669551	13	3.70044	1.11394
669577	10	3.32193	1
669607	12	3.58496	1.07918
669611	12	3.58496	1.07918
669637	11	3.45943	1.04139
669649	11	3.45943	1.04139
669659	13	3.70044	1.11394
669661	13	3.70044	1.11394
669667	12	3.58496	1.07918
669673	12	3.58496	1.07918
669677	13	3.70044	1.11394
669679	14	3.80735	1.14613
669689	13	3.70044	1.11394
669701	7	2.80735	0.845098
669707	8	3	0.90309
669733	8	3	0.90309
669763	8	3	0.90309
669787	10	3.32193	1
669791	11	3.45943	1.04139
669839	10	3.32193	1
669847	10	3.32193	1
669853	10	3.32193	1
669857	8	3	0.90309
669859	9	3.16993	0.954243
669863	10	3.32193	1
669869	10	3.32193	1
669887	12	3.58496	1.07918
669901	10	3.32193	1
669913	10	3.32193	1
669923	10	3.32193	1
669931	11	3.45943	1.04139
669937	10	3.32193	1
669943	12	3.58496	1.07918
669947	12	3.58496	1.07918
669971	9	3.16993	0.954243
669989	9	3.16993	0.954243
670001	9	3.16993	0.954243
670031	11	3.45943	1.04139
670037	10	3.32193	1
670039	11	3.45943	1.04139
670049	9	3.16993	0.954243
670051	10	3.32193	1
670097	9	3.16993	0.954243
670099	10	3.32193	1
670129	10	3.32193	1
670139	12	3.58496	1.07918
670147	10	3.32193	1
670177	10	3.32193	1
670193	11	3.45943	1.04139
670199	13	3.70044	1.11394
670211	8	3	0.90309
670217	8	3	0.90309
670223	10	3.32193	1
670231	10	3.32193	1
670237	10	3.32193	1
670249	9	3.16993	0.954243
670261	10	3.32193	1
670279	10	3.32193	1
670297	10	3.32193	1
670303	12	3.58496	1.07918
670321	10	3.32193	1
670333	12	3.58496	1.07918
670343	10	3.32193	1
670349	10	3.32193	1
670363	11	3.45943	1.04139
670379	11	3.45943	1.04139
670399	13	3.70044	1.11394
670409	10	3.32193	1
670447	13	3.70044	1.11394
670457	12	3.58496	1.07918
670471	10	3.32193	1
670487	11	3.45943	1.04139
670489	10	3.32193	1
670493	11	3.45943	1.04139
670507	11	3.45943	1.04139
670511	12	3.58496	1.07918
670517	11	3.45943	1.04139
670541	11	3.45943	1.04139
670543	12	3.58496	1.07918
670559	13	3.70044	1.11394
670577	11	3.45943	1.04139
670583	13	3.70044	1.11394
670597	10	3.32193	1
670613	11	3.45943	1.04139
670619	12	3.58496	1.07918
670627	11	3.45943	1.04139
670639	13	3.70044	1.11394
670669	12	3.58496	1.07918
670673	11	3.45943	1.04139
670693	12	3.58496	1.07918
670711	14	3.80735	1.14613
670727	9	3.16993	0.954243
670729	8	3	0.90309
670739	9	3.16993	0.954243
670763	10	3.32193	1
670777	10	3.32193	1
670781	11	3.45943	1.04139
670811	11	3.45943	1.04139
670823	11	3.45943	1.04139
670849	8	3	0.90309
670853	9	3.16993	0.954243
670867	10	3.32193	1
670877	11	3.45943	1.04139
670897	10	3.32193	1
670903	12	3.58496	1.07918
670919	11	3.45943	1.04139
670931	11	3.45943	1.04139
670951	12	3.58496	1.07918
670963	12	3.58496	1.07918
670987	10	3.32193	1
670991	11	3.45943	1.04139
671003	11	3.45943	1.04139
671017	10	3.32193	1
671029	11	3.45943	1.04139
671039	13	3.70044	1.11394
671059	11	3.45943	1.04139
671063	12	3.58496	1.07918
671081	11	3.45943	1.04139
671087	13	3.70044	1.11394
671093	12	3.58496	1.07918
671123	11	3.45943	1.04139
671131	12	3.58496	1.07918
671141	11	3.45943	1.04139
671159	13	3.70044	1.11394
